GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um,
T20230515185622,2023-05-15 18:56:52.080,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000L2VR31040+L1AE02610+0,0x000000DB9642859A,LG5D165000L2VR31040+L1AE02610+0,84,82,44.799999999999997,42.293999999999997,183.38826879610201,193.14090798691001,133.29606956966285,-0.24022410449190476,0.0015887446672741964,170.90415345534308,-0.13384309044038162,0.0015421779691327383,1.5096257577340599e-13,0.34546786135047503,8.0236283281614402e-05,2.1917121815031099e-08,1.6200929486842599e-13,0.36482206445482401,8.9758337018676099e-05,2.49001474316755e-08,386.28487265033101,
T20230515185748,2023-05-15 18:58:18.381,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000L4VR31040+L1AE02612+0,0x000000DBA646C59A,LG5D165000L4VR31040+L1AE02612+0,84,86,42.293999999999997,39.927999999999997,182.40128050392701,188.209742123274,129.63257116016825,-0.36099980556500177,0.0015481647555193737,234.806080496303,-0.18514803277961345,0.0015318745663421597,1.9179102750399601e-14,0.361303828549215,8.9402749486971396e-05,2.64750068342134e-08,-6.0507154842071006e-14,0.36977858849137901,9.1364219088488496e-05,2.4986458487488601e-08,384.95748575619098,
T20230515184440,2023-05-15 18:45:10.066,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000L5VR31040+L1AE02613+0,0x000000DBA642859E,LG5D165000L5VR31040+L1AE02613+0,82,81,44.799999999999997,44.799999999999997,183.93937470698799,195.19359074519301,106.38559188603367,-0.30592897549837667,0.0016169310666108824,180.75681315783515,-0.10405165311104275,0.001609455407093299,-7.6882944455292106e-15,0.35347033201433398,8.4227058594183696e-05,2.4682900506513799e-08,-7.81041897823798e-14,0.35101700925606899,8.1329674406004898e-05,2.024963754675e-08,383.64477266759701,
T20230515185710,2023-05-15 18:57:40.265,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000L6VR31040+L1AE02614+0,0x000000D28646C59A,LG5D165000L6VR31040+L1AE02614+0,84,83,42.293999999999997,42.293999999999997,174.834984940559,189.113602218235,114.88971586252075,-0.26787156629688097,0.0015809296840812248,176.67599650051829,-0.22820036933062121,0.0015371800146654099,6.4281913125796602e-14,0.36259086650706002,9.0079532443675104e-05,2.7406252453970701e-08,-5.32351940307763e-14,0.36194673094008301,8.6434403715021001e-05,2.18344399443785e-08,375.57894992657799,
T20230515185647,2023-05-15 18:57:16.658,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000LAVR31040+L1AE02618+0,0x000000DA8642C592,LG5D165000LAVR31040+L1AE02618+0,84,85,42.293999999999997,42.293999999999997,175.50088249297301,194.85217936923101,88.655409781902733,-0.1943443796297914,0.001579613628117215,225.02994045725339,-0.09486888924605405,0.0015251390229229216,-3.17801340798951e-14,0.36240643654508697,9.0362816061147097e-05,2.7475041949352101e-08,-6.8584027346218995e-14,0.35498938459486101,8.4984456180429001e-05,2.3319431486102501e-08,381.45989857864402,
T20230515185426,2023-05-15 18:54:56.185,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000LHVR31040+L1AE02625+0,0x000000D296468596,LG5D165000LHVR31040+L1AE02625+0,79,85,44.799999999999997,39.927999999999997,181.03607326567601,182.803258203528,100.05097236346802,-0.19129766330132952,0.0015391095503379062,211.47176702966087,-0.1562458502436426,0.001497703393680968,-2.4244495300251901e-13,0.36177138635253198,8.7647747877134499e-05,2.51921072149798e-08,-7.1609385088322597e-14,0.37032652401106497,9.1756014719300696e-05,2.6318303154014001e-08,375.101036168235,
T20230520041305,2023-05-20 04:13:34.747,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000LRVR31040+L1AE05801+0,0x000000978F16A59A,LG5D165000LRVR31040+L1AE05801+0,80,80,44.799999999999997,44.799999999999997,190.96210391465101,196.374045582739,30.916003554594599,-0.28918913984515993,0.0016118453335860858,162.75821403257055,-0.29237913235457891,0.0016059520399183513,3.69704267200177e-14,0.36028935078205798,8.9015680581475102e-05,2.33905842622352e-08,5.7287508070658103e-14,0.35419869634359302,8.3435330233944699e-05,2.14081713692471e-08,378.39538206557398,
T20230520041323,2023-05-20 04:13:53.156,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000LTVR31040+L1AE05803+0,0x00000096AF16E59E,LG5D165000LTVR31040+L1AE05803+0,81,81,44.799999999999997,42.293999999999997,179.93704679883001,193.51167906585201,81.126042497445354,-0.27131014158404376,0.0015438685045877998,117.05283845098921,-0.29341843456860511,0.0015593474910890878,-1.4233059175694499e-13,0.358888637286566,8.7387633965745103e-05,2.5859882414595198e-08,2.6589841439772499e-14,0.371051045013159,9.2567103292500905e-05,2.52515193586668e-08,386.63793103448302,
T20230520041318,2023-05-20 04:13:48.071,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000LWVR31040+L1AE05806+0,0x0000009EAF12A596,LG5D165000LWVR31040+L1AE05806+0,82,81,44.799999999999997,42.293999999999997,190.66411544528901,186.21816156742699,93.627133892539305,-0.37917597204878667,0.001588931158020053,222.11450259923009,-0.19399666217836378,0.0014300320045724014,4.0079051188968202e-14,0.35308497729009802,8.6100276170505293e-05,2.56304062212596e-08,4.3492986989690501e-14,0.37110806663997398,9.2019626483166004e-05,2.80851429896783e-08,387.716824770492,
T20230520041222,2023-05-20 04:12:52.059,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000LXVR31040+L1AE05807+0,0x00000096BF12A596,LG5D165000LXVR31040+L1AE05807+0,80,80,44.799999999999997,42.293999999999997,184.37705519797899,189.300147785874,63.814275288874647,-0.19045926263796581,0.0015355982573967701,195.56828206602086,-0.14573362564324074,0.0014966669511475832,9.1732177409653597e-14,0.35887391599197999,8.9368827421238e-05,2.8228332808484401e-08,2.7913782396637998e-13,0.37386989068006998,9.4367503605119398e-05,2.7066760341701898e-08,381.52211147609,
T20230520041227,2023-05-20 04:12:57.274,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000M0VR31040+L1AE05810+0,0x0000009E8F16A592,LG5D165000M0VR31040+L1AE05810+0,80,83,44.799999999999997,42.293999999999997,184.29507354302899,197.11395032621999,130.54934938786948,-0.30158322933224102,0.0015861652258702401,202.1078865414961,-0.23901840477572855,0.0016212378558626752,-9.5895513751997896e-14,0.36090001984912201,9.0499689273975002e-05,2.6585897212007199e-08,-1.1549095013663201e-13,0.363618194504848,8.9209770503709005e-05,2.3772565185750601e-08,383.00364551723902,
T20230520041215,2023-05-20 04:12:45.527,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000M2VR31040+L1AE05812+0,0x0000009F9F16A59E,LG5D165000M2VR31040+L1AE05812+0,81,78,44.799999999999997,44.799999999999997,185.21094088632199,195.887990791649,83.660917023038294,-0.28572343738872402,0.0015970729520183207,106.03843213036512,-0.17511257106054165,0.0016180403343207051,2.15633066957821e-13,0.358965126462786,8.8886945424809894e-05,2.5712626516515999e-08,1.7158496845581799e-13,0.364180152741722,9.0080820872586706e-05,2.5384963081210601e-08,384.830105164852,
T20230520040214,2023-05-20 04:02:44.426,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000M5VR31040+L1AE05815+0,0x0000009E9F12E59E,LG5D165000M5VR31040+L1AE05815+0,79,79,44.799999999999997,44.799999999999997,178.117121691183,196.22682462373999,83.110323462380961,-0.19977257798329406,0.0015139209201273391,174.30191213192296,-0.25723850954558736,0.001509318690279261,-7.4384942649885501e-14,0.36551872116234402,8.9354089258345397e-05,2.5063113703819499e-08,-1.3533618670180701e-13,0.36484597560085402,8.9252913591569995e-05,2.3725558908786902e-08,381.37068965517199,
T20230520041252,2023-05-20 04:13:22.203,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000M7VR31040+L1AE05817+0,0x0000009F8F12E592,LG5D165000M7VR31040+L1AE05817+0,80,78,44.799999999999997,44.799999999999997,181.78151215481299,187.99576455842001,46.149006375547422,-0.3823634571678608,0.0016011193504349998,180.53841094065524,-0.23114657003558239,0.0015699012972625213,4.8766546356660001e-14,0.365114600823082,9.2413267129370596e-05,2.72568874057162e-08,-6.5197847121112305e-14,0.361840692530773,8.4758793331372103e-05,2.4593704733883298e-08,378.75778662957799,
T20230520041515,2023-05-20 04:15:44.854,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000MCVR31040+L1AE05822+0,0x0000009F9F16A592,LG5D165000MCVR31040+L1AE05822+0,77,81,47.454999999999998,42.293999999999997,196.54994910875601,188.739676861162,48.180801034045274,-0.20831025206197717,0.0016489175327968485,170.7385775962681,-0.20383702491430628,0.0015159135170605734,-9.7560848288935606e-14,0.35310593403830498,8.5104260834919002e-05,2.24058863131575e-08,-6.2533311862011904e-14,0.37159451801316801,9.2481745474233095e-05,2.5871558475627201e-08,382.98265168032799,
T20230520040159,2023-05-20 04:02:29.009,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000MFVR31040+L1AE05825+0,0x00000096BF12E59E,LG5D165000MFVR31040+L1AE05825+0,81,81,44.799999999999997,42.293999999999997,180.867278472527,190.37913264754701,132.28501126260628,-0.2220357003737988,0.0015732748317949898,177.23114495948184,-0.11121950541634118,0.0015792550390447385,2.78110867668602e-14,0.35554883098264001,8.60440716190127e-05,2.41665098457598e-08,-6.4531713306337199e-14,0.37027219519809201,9.1080362205489006e-05,2.4977555412860899e-08,379.40234640163902,
T20230515183829,2023-05-15 18:38:59.380,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000MZVR31040+L1AE07611+0,0x000000F7BE56D19E,LG5D165000MZVR31040+L1AE07611+0,84,85,44.799999999999997,42.293999999999997,189.81654355757101,194.38318908887001,98.485057483261386,-0.25760460216613856,0.0016668483986128531,233.03593557185312,-0.11119011112291324,0.001560046818752865,3.6054492724702003e-14,0.34235581055779102,7.9823561987413201e-05,2.1763370372656599e-08,-4.89330798103538e-14,0.35375319799987798,8.34476281165072e-05,2.2666790398897199e-08,373.29403558743098,
T20230515185115,2023-05-15 18:51:45.485,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000N6VR31040+L1AE07618+0,0x000000F68E569196,LG5D165000N6VR31040+L1AE07618+0,84,82,44.799999999999997,42.293999999999997,181.16601513272701,189.12795058143601,169.09818235387661,-0.26343149718174919,0.0015753912091036278,176.85636292572582,-0.15435512140009786,0.0014991333329139034,-1.9068080447937101e-14,0.34123953919306199,8.0409296508164506e-05,2.3327934251416301e-08,-1.1657341758564099e-14,0.36748569984464402,9.03009256871554e-05,2.3887308523493999e-08,382.509612135856,
T20230515182710,2023-05-15 18:27:40.366,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000N8VR31040+L1AE07620+0,0x000000FE9E56D192,LG5D165000N8VR31040+L1AE07620+0,83,79,44.799999999999997,44.799999999999997,184.36109349900201,194.215482829498,122.20268756390664,-0.17015770091314095,0.001614169063244041,177.45710963803947,-0.097063045559773117,0.0015717056850518961,-6.4476202155106004e-14,0.343950359813742,7.9870458718251798e-05,2.3522847859640201e-08,2.8227420401094599e-14,0.35655804297753302,8.54634580808543e-05,2.2246463386855301e-08,381.17969989291902,
T20230515185735,2023-05-15 18:58:05.590,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D165000NEVR31040+L1AE07626+0,0x000000F6AE52919A,LG5D165000NEVR31040+L1AE07626+0,83,83,44.799999999999997,42.293999999999997,172.92247596972101,189.03775525254699,124.52714348343346,-0.27440321637354759,0.001602537784612619,188.19890651156868,-0.062460043465197651,0.001552209179717686,-2.1357915436226398e-14,0.34833608985202702,8.1495369737561699e-05,2.35137337183388e-08,1.07164277451943e-13,0.36105852723344301,8.7958705873526893e-05,2.46229715120859e-08,383.098415340207,
T20230520041119,2023-05-20 04:11:48.776,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000NMVR31040+L1AE06101+0,0x00000077B652C19E,LG5D165000NMVR31040+L1AE06101+0,82,77,44.799999999999997,44.799999999999997,195.00003407793301,192.44309595360701,113.83716131419604,-0.18647788472602375,0.001598703442320116,168.38742058167327,-0.18347966247069514,0.0015282406577856091,-6.9888539400153604e-14,0.34927813792331502,8.4947773201377394e-05,2.5693917994689e-08,1.7050250100680801e-13,0.36409388448166002,9.0019131742322895e-05,2.5399353405282099e-08,379.26797570624802,
T20230520041145,2023-05-20 04:12:14.713,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000NXVR31040+L1AE06111+0,0x0000007EB656C196,LG5D165000NXVR31040+L1AE06111+0,77,77,47.454999999999998,44.799999999999997,184.49768371110099,189.07720825371501,67.186157028672227,-0.22968681292791637,0.0015889367468159051,126.42561536805115,-0.1966873165288564,0.001537353464895331,-1.35669253609194e-13,0.35681283309982997,8.5571446010091894e-05,2.3296634460603499e-08,-6.5281113847959205e-14,0.36773885153520303,9.1600787059413998e-05,2.5869972336496299e-08,384.95689655172401,
T20230520041129,2023-05-20 04:11:59.249,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000P0VR31040+L1AE06114+0,0x00000076B656C19A,LG5D165000P0VR31040+L1AE06114+0,81,83,44.799999999999997,42.293999999999997,183.784181385815,193.66359216460199,116.63594415824139,-0.34792371549471135,0.0015539889892367197,137.66647092840677,-0.26441133169983788,0.0017037524679223131,2.6700863742234999e-14,0.35550144226306402,8.7152913081577193e-05,2.6149776861722501e-08,4.9460435747050699e-14,0.36435511299824602,8.9645793137821194e-05,2.4032317943737202e-08,379.84130430842498,
T20230520041141,2023-05-20 04:12:11.589,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000P1VR31040+L1AE06115+0,0x0000007786568196,LG5D165000P1VR31040+L1AE06115+0,80,81,44.799999999999997,42.293999999999997,182.622408132109,190.81552086101499,72.106620471925154,-0.075963666936939248,0.0015622844588903126,202.13643697143823,-0.1503515860823785,0.0014986574673148871,-2.8038682486908298e-13,0.360429021298319,8.8163712355541094e-05,2.67365066363913e-08,-3.7247982476174002e-14,0.37516893745824498,9.5013972216618904e-05,2.61353942773297e-08,382.10503938621798,
T20230520041159,2023-05-20 04:12:29.831,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000P3VR31040+L1AE06117+0,0x0000007F8652819E,LG5D165000P3VR31040+L1AE06117+0,79,75,47.454999999999998,44.799999999999997,187.89116498289101,183.904981936258,77.744840992194156,-0.153601151289986,0.0016451271296705442,167.35342554504669,-0.24028556579231758,0.0014867575913805654,3.3945068977914199e-14,0.34200123033667301,8.0020335038287095e-05,2.22726530347731e-08,-3.9857006584043101e-14,0.37318629200481301,9.3029301684751704e-05,2.7069496141978801e-08,384.36705053191503,
T20230520041222,2023-05-20 04:12:52.055,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000P4VR31040+L1AE06118+0,0x0000007F8652C196,LG5D165000P4VR31040+L1AE06118+0,79,80,44.799999999999997,44.799999999999997,182.50648613389001,196.25453725642501,18.784910666119799,-0.27180128604609832,0.0015328817822230399,168.00995385289869,-0.18983305832762362,0.0015650597005333927,-9.2675866980584904e-14,0.36554160648437201,9.2469636436603097e-05,2.8261322304062799e-08,1.19904086659517e-14,0.355711574471124,8.6168695475491195e-05,2.3497199104356301e-08,378.81269726261098,
T20230520041155,2023-05-20 04:12:25.049,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000P5VR31040+L1AE06119+0,0x00000077A656C19A,LG5D165000P5VR31040+L1AE06119+0,77,81,47.454999999999998,42.293999999999997,189.06577599120601,188.750278098433,97.337691602422737,-0.20704551656148165,0.001593849541294496,196.92250433697484,-0.032541531447898703,0.0015435364866478402,3.3945068977914199e-14,0.35430531716770602,8.5718769976717295e-05,2.5148217202409601e-08,-2.0428103653102899e-14,0.36773934123483898,9.1037733690421503e-05,2.5053535819984e-08,384.23194927097802,
T20230520041240,2023-05-20 04:13:10.745,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000P8VR31040+L1AE06122+0,0x0000007EB652C19A,LG5D165000P8VR31040+L1AE06122+0,81,80,44.799999999999997,42.293999999999997,187.24215273238499,187.21954967046801,96.104922788796117,-0.25775995614400649,0.0015443408423225914,150.20422291231955,-0.17959698870569357,0.0015749571903779112,-9.9809049913801598e-14,0.35618887014752498,8.7063813293273998e-05,2.53985599747183e-08,-2.3311907959566699e-13,0.37389731918762098,9.2937899389856598e-05,2.62895225267091e-08,385.10847870491801,
T20230520041257,2023-05-20 04:13:26.957,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000PAVR31040+L1AE06124+0,0x0000007F9652C192,LG5D165000PAVR31040+L1AE06124+0,75,80,47.454999999999998,44.799999999999997,185.51898556101699,198.517474478135,74.740770071745928,-0.30116418496705871,0.0016203813390415155,126.22354980123679,-0.036170889564712261,0.0016358512936395253,-2.0058954497415001e-13,0.359447347768442,8.8481841031112505e-05,2.5724140453191599e-08,-6.9999561702616095e-14,0.35471547819121602,8.5097819305179e-05,2.33107999187523e-08,377.89655172413802,
T20230520041308,2023-05-20 04:13:38.410,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000PBVR31040+L1AE06125+0,0x00000076A656C192,LG5D165000PBVR31040+L1AE06125+0,80,81,44.799999999999997,42.293999999999997,188.342819645254,193.00930861831699,120.85228952528283,-0.31412856385298071,0.0015484830104254112,155.99503919182368,-0.23854761869341026,0.0015312752397449783,-1.3342105198432801e-13,0.35996274163373498,9.0686794699386598e-05,2.7896780952878999e-08,-1.3211653993039401e-14,0.37167262887319003,9.45156188382114e-05,2.7508654859249201e-08,383.66936327637302,
T20230520041350,2023-05-20 04:14:20.435,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000PCVR31040+L1AE06126+0,0x00000077A6528196,LG5D165000PCVR31040+L1AE06126+0,79,80,44.799999999999997,44.799999999999997,183.85250227213999,197.621081817033,103.82327447259193,-0.24373563860980946,0.0015943927443833954,221.81173860954652,-0.064643832123742834,0.0015833310594414514,-1.1562972801471e-13,0.36397236754335599,8.9762070900334498e-05,2.51589024045449e-08,2.0042301152045601e-13,0.35435931214939398,8.4536145438676095e-05,2.3032030060276701e-08,383.72413793103499,
T20230520041345,2023-05-20 04:14:15.414,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000PHVR31040+L1AE06131+0,0x0000007F96528192,LG5D165000PHVR31040+L1AE06131+0,81,82,44.799999999999997,42.293999999999997,188.842914164071,192.73247237529199,64.478283548592799,-0.35445193782338136,0.0016218083281716506,168.95732105410497,-0.13446305708586076,0.0015473882053882258,1.52294843402956e-13,0.35559900883477302,8.6521141369358095e-05,2.5913477452112599e-08,-1.53016488368962e-13,0.36620519548126601,9.1221767616140505e-05,2.5164763700473002e-08,382.66408355573401,
T20230520041935,2023-05-20 04:20:05.252,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000PNVR31040+L1AE09304+0,0x000000FB9E528192,LG5D165000PNVR31040+L1AE09304+0,79,80,47.454999999999998,42.293999999999997,188.424691505216,190.66508611137999,83.041822095377242,-0.22740558579588752,0.0017201898557693118,148.96374317997726,-0.20537887544398772,0.0015391381622180786,-1.6858736628933e-13,0.340680016446126,7.9756085380356593e-05,2.3471391119931601e-08,1.09690034832965e-13,0.374781387020932,9.5751436452769202e-05,2.68288318724914e-08,385.12291514616999,
T20230520042512,2023-05-20 04:25:41.956,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000PUVR31040+L1AE09310+0,0x000000F3BE52C19E,LG5D165000PUVR31040+L1AE09310+0,81,81,44.799999999999997,42.293999999999997,184.89978255951701,189.486059825583,118.95601635859126,-0.19407304562557318,0.0015854535753962225,206.42762054350132,-0.2279196710891177,0.0014958414838344067,-1.80327974774741e-13,0.35539953433395299,8.6854768444576694e-05,2.7383630677452799e-08,-2.1618817847013401e-13,0.37209250353717999,9.4177452460059995e-05,2.73574187428152e-08,384.44236053028499,
T20230520042442,2023-05-20 04:25:12.433,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000QBVR31040+L1AE09327+0,0x000000FABE52C19A,LG5D165000QBVR31040+L1AE09327+0,74,82,47.454999999999998,42.293999999999997,181.66223478327501,191.22115597085599,67.085290401309464,-0.29029016280106212,0.0015899661859944097,233.62028688330315,-0.16432716391176627,0.0015276876267256486,-1.2082002065483299e-13,0.369256348117601,9.3830668679696305e-05,2.80389049093475e-08,-7.6355588518595103e-14,0.36132868084522102,8.7808973875857599e-05,2.4988138706071802e-08,384.143646170213,
T20230520042128,2023-05-20 04:21:58.737,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000QLVR31040+L1AE09404+0,0x000000DEA646E592,LG5D165000QLVR31040+L1AE09404+0,81,83,44.799999999999997,42.293999999999997,183.39292719814799,192.764098866019,99.739555611712134,-0.26016802157114344,0.0015870034030278481,189.84160442597911,-0.17834320543443546,0.0015136387980609254,-5.6871174436423606e-14,0.35369184066146098,8.6326369301443999e-05,2.60897675457815e-08,-5.50948175970234e-14,0.36252839279973498,8.8951241121934196e-05,2.51341650261168e-08,385.00142803178898,
T20230520042222,2023-05-20 04:22:52.819,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D165000QTVR31040+L1AE09411+0,0x000000D78646A59A,LG5D165000QTVR31040+L1AE09411+0,75,83,50.265999999999998,42.293999999999997,185.824742716933,194.227258231523,141.5112009838025,-0.20279312458701607,0.0016316000904066574,240.05556042224413,-0.13662843272715913,0.0015452259681924601,-1.11022302462516e-14,0.34361004899067399,8.1036227080048898e-05,2.4352372095628e-08,2.03698169443101e-13,0.35916301270131901,8.7950637240674599e-05,2.5159206158756699e-08,388.21773516585102,
T20230510033032,2023-05-10 03:31:02.650,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5709A,LG5D1650017GVR31040+L1AE06302+0,0x00000053BE52E19E,LG5D1650017GVR31040+L1AE06302+0,82,78,44.799999999999997,44.799999999999997,178.09839613909199,195.17848532802199,97.968086977786712,-0.2137316775865381,0.0016637107152029833,192.97230250423257,-0.06322782332428345,0.0016142178035826009,3.2474023470285801e-15,0.34824851722961198,8.3949940123192299e-05,2.4885264794734799e-08,8.7568841067309197e-14,0.36389489242453499,8.8958630123330505e-05,2.3963848152947101e-08,382.35737245255501,
T20230512152050,2023-05-12 15:21:20.644,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D165001AFVR31040+L1AE10107+0,0x000000BA9F16B196,LG5D165001AFVR31040+L1AE10107+0,79,80,47.454999999999998,42.293999999999997,186.46294952516101,188.25269437264799,77.364264851526343,-0.21519402351638661,0.0016483263721440258,110.40181173982816,-0.10248671451699817,0.0015270321340992495,-1.3072876114961199e-14,0.346337763738639,8.0746913355019304e-05,2.1720863096784502e-08,-1.8010593016981599e-13,0.37280742975435299,9.2129159032888595e-05,2.4530423265338501e-08,384.42693109748899,
T20230512152126,2023-05-12 15:21:56.416,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D165001AGVR31040+L1AE10108+0,0x000000BA9F12B19E,LG5D165001AGVR31040+L1AE10108+0,81,81,44.799999999999997,42.293999999999997,187.33510130756599,189.63581412276301,93.608322709291187,-0.31336560324122992,0.001641679553008236,214.36187342850366,-0.060514943797964682,0.0014937705660014228,-9.8615560162329504e-14,0.35483104667705401,8.7875319948458902e-05,2.6364630440712099e-08,3.9968028886505604e-15,0.367782726043694,9.2752801539738698e-05,2.7254656429940399e-08,384.40815833333301,
T20230512152131,2023-05-12 15:22:01.781,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5A08A,LG5D165001AHVR31040+L1AE10109+0,0x000000BA8F16B19A,LG5D165001AHVR31040+L1AE10109+0,81,80,44.799999999999997,44.799999999999997,186.755610690162,200.32987026575401,73.22533620586006,-0.15751383335690086,0.0016122932281767697,227.23859334517567,-0.11481543243682399,0.0015452707815206228,-3.6137759451548801e-14,0.35868594159768002,8.5665236456594296e-05,2.2030946482600899e-08,-2.4230617512444e-14,0.357007737330435,8.4971684676577597e-05,2.25938547024256e-08,380.05648064018197,
