ActuatorSN,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,aps_strokeMax_um,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,sph_S1_gain,sph_S1_OOVreg,sph_S2_gain,sph_S2_OOVreg,sph_strokecenter_x_sensor_offset_lsb,sph_strokecenter_y_sensor_offset_lsb
UC4D263001V600A5002+01AA02404+5,133.7691886,-0.18714548,0.001694613,209.1325824,-0.087700881,0.001686369,380.31123,4.44E-16,0.349857233,8.43E-05,2.50E-08,1.97E-15,0.356063235,9.17E-05,2.96E-08,42.294,85,44.8,80,185.1375353,191.028469
UC4D263001CA00A5002+01AA02106+5,141.5881433,-0.074547047,0.00172684,162.6951532,0.016922197,0.001694974,375.159395,2.37E-14,0.357488746,8.57E-05,2.36E-08,1.67E-15,0.350384888,8.49E-05,2.60E-08,42.294,86,47.455,75,189.3902298,178.5712943
UC4D263001N700A5002+01AA06123+5,156.5529574,-0.154501554,0.00174732,142.099485,0.036291693,0.001736354,378.76982,-2.74E-14,0.355088425,8.79E-05,2.58E-08,8.38E-15,0.350936868,8.51E-05,2.49E-08,44.8,81,44.8,79,194.3071601,177.9670757
UC4D263001VE00A5002+01AA02412+5,88.18196958,-0.149255698,0.001796567,173.5558047,-0.12290721,0.00165758,381.27986,2.58E-15,0.356200781,8.79E-05,2.57E-08,-5.38E-15,0.351054933,8.78E-05,2.65E-08,42.294,86,42.294,83,186.907076,189.8151352
UC4D263001UY00A5002+01AA10628+5,136.0059035,-0.098752183,0.001780968,100.3389403,-0.163015108,0.001685474,374.532275,-2.16E-14,0.37103307,9.38E-05,2.65E-08,-6.19E-15,0.335868542,7.77E-05,2.35E-08,44.8,84,44.8,77,182.1209396,186.1349045
UC4D263001V700A5002+01AA02405+5,178.507709,-0.130310168,0.001672196,157.5699271,0.016235696,0.001705927,380.898765,1.35E-14,0.358583954,8.71E-05,2.46E-08,-6.13E-15,0.349738936,8.37E-05,2.41E-08,44.8,82,44.8,79,188.8392612,182.8999801
UC4D263001C900A5002+01AA02105+5,102.6187328,-0.052519168,0.001673622,192.3377812,0.036390901,0.00162164,368.57483,1.45E-14,0.357511559,8.63E-05,2.42E-08,2.11E-15,0.355246835,8.51E-05,2.56E-08,42.294,86,47.455,75,179.499615,170.9534895
UC4D263001EX00A5002+01AA05931+5,84.3376846,0.02444338,0.001665451,183.0552014,0.054757693,0.001641453,374.80222,-8.41E-15,0.344962763,8.27E-05,2.37E-08,1.18E-14,0.358897182,9.06E-05,2.69E-08,42.294,84,44.8,81,187.4065814,179.4694959
UC4D263001N800A5002+01AA06124+5,169.1376081,-0.245932397,0.001690241,153.8091678,-0.111279294,0.001674885,389.809355,1.35E-14,0.373390025,9.56E-05,2.72E-08,-6.05E-15,0.356552414,8.71E-05,2.45E-08,42.294,85,42.294,80,178.0776502,181.6747702
UC4D263001NA00A5002+01AA06126+5,147.7129088,-0.155377784,0.00172117,180.7493922,0.008851138,0.001708039,384.74371,-2.60E-14,0.353128362,8.76E-05,2.63E-08,-1.88E-14,0.344896312,8.23E-05,2.45E-08,44.8,82,44.8,80,181.9373031,184.3951074
UC4D263001CB00A5002+01AA02107+5,169.2178357,-0.05158587,0.001750922,158.8432351,-0.039158677,0.001628368,381.23982,1.08E-15,0.375958207,9.29E-05,2.66E-08,1.22E-14,0.348733744,8.09E-05,2.23E-08,47.455,78,42.294,80,169.425786,180.5256221
UC4D263001WP00A5002+01AA02223+5,140.6978438,-0.259510911,0.001655554,130.1391834,-0.241191438,0.001704037,384.146425,-7.72E-15,0.364626652,8.98E-05,2.47E-08,2.22E-15,0.362631305,9.06E-05,2.73E-08,42.294,84,47.455,74,188.6173482,180.1628795
UC4D263001EY00A5002+01AA05932+5,154.9771295,0.241173791,0.001706747,106.6006483,0.067149028,0.00173635,377.271375,-1.92E-14,0.359694784,9.07E-05,2.60E-08,1.76E-14,0.346358065,8.01E-05,2.08E-08,42.294,87,44.8,78,190.6031556,176.8986935
UC4D263001F100A5002+01AA10203+5,177.9025602,0.152771369,0.001627853,166.8312743,0.167722906,0.001597664,382.235165,-9.16E-16,0.382442642,9.91E-05,2.91E-08,-1.94E-15,0.361776151,8.53E-05,2.08E-08,42.294,85,39.928,84,170.9489684,164.2660413
UC4D263001V100A5002+01AA10631+5,117.6041077,-0.086803967,0.00172053,220.7607585,-0.186922673,0.001598355,379.34078,3.19E-15,0.37330441,9.45E-05,2.68E-08,-2.94E-15,0.35166791,8.41E-05,2.38E-08,42.294,86,42.294,80,180.8217242,181.6387302
UC4D263001V500A5002+01AA02403+5,179.2076439,-0.103713029,0.001766492,179.0565265,-0.071683681,0.001612425,384.760935,1.36E-14,0.366017573,9.24E-05,2.84E-08,-2.78E-17,0.336301638,8.05E-05,2.37E-08,42.294,89,42.294,81,184.5754233,188.7526884
UC4D263001NC00A5002+01AA06128+5,144.95313,-0.16648446,0.001670777,135.6127609,0.065346939,0.001682092,383.84268,-9.55E-15,0.364347335,8.93E-05,2.43E-08,2.70E-14,0.354306533,8.51E-05,2.64E-08,44.8,81,44.8,78,187.6340617,181.2328591
UC4D263001CD00A5002+01AA02109+5,143.7803098,-0.195720727,0.001711449,182.9956628,0.049360605,0.00166604,379.09794,-6.36E-15,0.354448993,8.42E-05,2.25E-08,-9.91E-15,0.352834693,8.64E-05,2.63E-08,42.294,86,44.8,81,186.5446317,187.6378861
UC4D263001NB00A5002+01AA06127+5,156.8064767,-0.119847597,0.001665237,124.1209608,0.05609788,0.0017436,382.132075,6.69E-15,0.355841711,8.49E-05,2.48E-08,5.75E-15,0.349445246,8.36E-05,2.62E-08,42.294,85,44.8,79,188.9940561,179.7155115
UC4D2630016F00A5002+01AA08431+5,130.9611679,0.104194997,0.001680766,146.800699,0.094118503,0.001653764,382.452135,-8.74E-15,0.367384598,9.17E-05,2.58E-08,-7.05E-15,0.35291677,8.43E-05,2.39E-08,42.294,85,42.294,82,181.6090926,178.7403878
UC4D263001FW00A5002+01AA10232+5,99.54114728,-0.031920688,0.001718263,137.1567243,-0.100539474,0.001711707,380.329625,2.33E-15,0.359074724,8.64E-05,2.32E-08,-2.16E-14,0.356512611,8.48E-05,2.41E-08,42.294,85,44.8,78,185.3120411,181.2577131
UC4D263001Y400A5002+01AA05708+5,206.5422487,-0.254321587,0.001617365,185.9195734,-0.196557477,0.00159836,380.04083,1.11E-14,0.378378712,9.64E-05,2.72E-08,-1.50E-14,0.360722655,8.91E-05,2.57E-08,39.928,89,44.8,76,181.7116248,191.0602183
UC4D263001CV00A5002+01AA02125+5,66.51340381,0.060495212,0.001730585,192.8596252,-0.019963504,0.001665144,381.1366,-8.63E-15,0.359880133,8.75E-05,2.39E-08,-8.60E-15,0.366475766,8.97E-05,2.38E-08,39.928,88,44.8,80,186.9092936,179.8680358
UC4D263001FP00A5002+01AA10225+5,172.6703988,-0.11786823,0.001602353,125.3564943,-0.052700464,0.001638324,381.044365,8.97E-15,0.371118258,9.20E-05,2.71E-08,-8.88E-15,0.365468841,8.88E-05,2.88E-08,42.294,83,42.294,80,173.7192023,172.5715476
UC4D263001EB00A5002+01AA05911+5,93.76084137,0.014703986,0.001742412,142.1793659,0.012827858,0.0016619,381.603755,2.06E-14,0.363751986,8.94E-05,2.44E-08,-1.32E-15,0.349680181,8.16E-05,2.15E-08,42.294,86,42.294,82,173.1935581,178.3826296
UC4D263001PK00A5002+01AA11705+5,151.8979097,-0.183833372,0.001623044,147.9717244,-0.164770227,0.001687199,373.581455,2.03E-14,0.355032326,8.76E-05,2.61E-08,-2.12E-14,0.369296472,9.88E-05,3.12E-08,39.928,87,42.294,84,185.4979422,193.2790892
UC4D263002LC00A5002+01AA05728+5,152.1563574,-0.21110408,0.001670344,177.8317231,-0.214304257,0.001581174,384.247825,5.38E-15,0.370809679,9.29E-05,2.69E-08,-9.52E-15,0.348268279,8.22E-05,2.37E-08,44.8,82,42.294,81,176.2084227,192.8690633
UC4D263002LE00A5002+01AA05730+5,118.6487433,-0.207705745,0.001748945,155.2135128,-0.301683362,0.001617955,377.26572,-1.05E-14,0.373645493,9.27E-05,2.63E-08,-1.72E-14,0.347947941,8.00E-05,2.27E-08,42.294,86,42.294,80,177.9622713,184.6509412
UC4D2630016000A5002+01AA08416+5,159.5066138,-0.019621956,0.001695332,168.3700853,-0.02866825,0.001635778,378.44976,1.35E-14,0.374747343,9.56E-05,2.79E-08,3.36E-15,0.354478219,8.74E-05,2.72E-08,42.294,86,42.294,81,173.8027042,184.0384222
UC4D2630016200A5002+01AA08418+5,177.0185826,-0.092223853,0.001661513,175.5376738,0.041119032,0.001655275,376.243855,5.63E-15,0.363111895,9.01E-05,2.57E-08,1.80E-14,0.357656973,8.66E-05,2.43E-08,42.294,85,42.294,83,185.1231859,181.9875442
UC4D263001WA00A5002+01AA02210+5,173.8477053,-0.251480556,0.001586009,125.9572819,-0.107919332,0.001700314,373.963785,-2.96E-14,0.364958515,9.16E-05,2.69E-08,3.30E-15,0.36989469,9.80E-05,3.08E-08,42.294,82,42.294,81,173.1853592,194.9625269
UC4D263001WC00A5002+01AA02212+5,169.5424774,-0.271786983,0.00164771,143.6266764,-0.191620813,0.00158643,379.663765,-1.27E-14,0.380846183,9.74E-05,2.85E-08,-8.80E-15,0.357602771,8.55E-05,2.37E-08,42.294,85,42.294,80,183.8101846,185.3557578
UC4D263001PJ00A5002+01AA11704+5,188.866588,-0.168579027,0.001674191,140.0015189,-0.021099854,0.001674079,384.01597,1.04E-14,0.36098597,8.96E-05,2.68E-08,-2.64E-15,0.349986446,8.77E-05,2.69E-08,44.8,82,44.8,78,185.3636664,192.8665877
UC4D263001PL00A5002+01AA11706+5,103.9425228,-0.013269526,0.00183096,188.5185773,-0.063839509,0.001667358,384.03248,-9.24E-15,0.36126583,8.80E-05,2.49E-08,3.23E-14,0.344218899,8.01E-05,2.27E-08,44.8,83,42.294,83,184.5044978,192.1715547
UC4D263001EA00A5002+01AA05910+5,116.4483982,0.120792291,0.001724545,160.0404134,-0.034508411,0.001609883,375.17324,6.16E-15,0.368787667,9.52E-05,3.07E-08,3.41E-15,0.349400981,8.67E-05,2.58E-08,42.294,87,42.294,80,177.2327459,185.8039516
UC4D263001EC00A5002+01AA05912+5,112.4366914,0.218790625,0.001724048,120.5696618,-0.080437426,0.001684089,377.850525,-1.26E-14,0.363018198,8.80E-05,2.35E-08,4.51E-15,0.359955948,8.31E-05,2.06E-08,42.294,86,42.294,83,181.8428958,177.4110314
UC4D263002LA00A5002+01AA05726+5,184.9118659,-0.177347343,0.001636865,135.0461175,-0.180316383,0.001674845,382.928,-1.84E-14,0.362940555,8.88E-05,2.42E-08,1.29E-14,0.359789957,8.71E-05,2.62E-08,42.294,84,47.455,74,187.788035,182.2593536
UC4D263002LF00A5002+01AA05731+5,91.73030586,-0.234373859,0.001738965,159.163297,-0.126811039,0.001627491,380.01249,-4.52E-15,0.366399229,9.11E-05,2.62E-08,-6.72E-15,0.348061663,8.23E-05,2.30E-08,44.8,82,44.8,77,176.1336084,191.9737006
UC4D263001BY00A5002+01AA07126+5,109.4319116,-0.003669129,0.00176334,202.2926255,-0.018555244,0.001582004,378.628185,-1.08E-14,0.37255545,9.75E-05,3.07E-08,-3.03E-15,0.359452607,8.79E-05,2.61E-08,42.294,83,42.294,80,182.9462154,180.8581638
UC4D263001C000A5002+01AA07128+5,167.9490273,-0.034781782,0.001719926,139.217516,-0.059193141,0.001590482,372.206185,-1.39E-14,0.371523628,9.31E-05,2.68E-08,4.07E-14,0.349050604,8.15E-05,2.28E-08,42.294,87,42.294,81,175.7651927,183.6844212
UC4D263001PM00A5002+01AA11707+5,127.1659555,0.00076209,0.001681159,124.6546156,0.133648522,0.001721599,377.764855,-4.97E-15,0.351438285,8.58E-05,2.52E-08,-6.63E-15,0.364345009,9.49E-05,2.90E-08,39.928,87,42.294,84,189.9047954,183.3422803
UC4D263001PP00A5002+01AA11709+5,145.2923718,-0.261939854,0.00165955,173.5813529,-0.024067427,0.001691837,376.921285,-4.19E-15,0.359108692,8.64E-05,2.46E-08,2.07E-14,0.35297909,8.45E-05,2.53E-08,39.928,90,42.294,84,179.382127,191.4388564
UC4D263002LG00A5002+01AA05732+5,136.9124551,-0.244417079,0.001735878,128.5093193,-0.204261534,0.001662453,380.290885,4.36E-15,0.367399315,8.77E-05,2.09E-08,-2.70E-14,0.347104197,8.21E-05,2.31E-08,44.8,82,44.8,77,182.2021786,186.1242423
UC4D263002LJ00A5002+01AA03402+5,155.4377118,-0.282779189,0.001583058,148.2467801,-0.297908896,0.001721039,378.37592,1.01E-14,0.368160367,9.10E-05,2.47E-08,1.86E-15,0.373709677,9.61E-05,2.88E-08,39.928,86,44.8,77,187.9335262,184.388808
UC4D263001ED00A5002+01AA05913+5,87.01319847,-0.172451228,0.001729757,169.1731489,-0.069736982,0.001657535,373.79667,1.83E-14,0.357456975,8.80E-05,2.63E-08,7.41E-15,0.356878965,9.11E-05,2.82E-08,42.294,85,42.294,83,183.0969752,187.59004
UC4D263001EF00A5002+01AA05915+5,168.1770729,-0.029599442,0.001647237,173.0791006,-0.155655186,0.001599326,372.866975,1.18E-14,0.362301021,8.77E-05,2.32E-08,-1.72E-14,0.351558811,8.24E-05,2.30E-08,42.294,86,42.294,82,176.2551099,182.1358194
UC4D263001WF00A5002+01AA02215+5,142.0098408,-0.274006656,0.001621221,176.6466778,-0.167302108,0.001634885,378.489215,8.74E-15,0.366248238,9.09E-05,2.55E-08,1.84E-14,0.362337213,8.94E-05,2.58E-08,39.928,89,42.294,83,183.3360078,191.3464053
UC4D263001WH00A5002+01AA02217+5,189.7047559,-0.153103982,0.001707244,96.11823663,-0.24613914,0.001746475,376.9428,-8.99E-15,0.366129423,8.98E-05,2.64E-08,-1.13E-14,0.344164113,7.97E-05,2.37E-08,42.294,87,44.8,78,187.4101429,186.7336948
UC4D263001BZ00A5002+01AA07127+5,104.3796437,-0.149833462,0.001683426,187.6358082,-0.045259656,0.001667302,381.939805,-1.08E-14,0.359084126,8.90E-05,2.60E-08,-2.79E-14,0.360079382,8.98E-05,2.65E-08,39.928,89,44.8,79,185.9083887,183.4440169
UC4D263001C100A5002+01AA07129+5,48.40053974,-0.139255229,0.001732378,156.5595452,-0.169292843,0.001737535,372.75654,-3.50E-15,0.35410845,8.45E-05,2.29E-08,1.86E-14,0.371798639,9.35E-05,2.78E-08,42.294,82,47.455,76,182.9926151,183.4059797
UC4D263001PN00A5002+01AA11708+5,179.0765457,-0.097153671,0.001732573,177.7949072,-0.044016317,0.001664941,382.681585,1.90E-14,0.354981196,8.69E-05,2.68E-08,5.83E-16,0.347552378,8.23E-05,2.46E-08,42.294,87,42.294,84,188.9367419,193.1159247
UC4D263001PQ00A5002+01AA11710+5,169.3496653,-0.002185764,0.001691452,121.5075765,-0.048316692,0.001748239,383.76416,-6.33E-15,0.347845045,8.18E-05,2.18E-08,1.85E-14,0.355743848,8.66E-05,2.45E-08,39.928,90,44.8,82,190.2111622,185.7251412
UC4D263002LH00A5002+01AA03401+5,156.5275176,-0.183969457,0.001632737,184.7656446,-0.173602402,0.00160302,380.871985,-9.21E-15,0.371172774,9.49E-05,2.90E-08,-1.35E-14,0.363877799,9.44E-05,2.95E-08,42.294,83,44.8,75,177.9423758,182.1832696
UC4D263002LK00A5002+01AA03403+5,183.2198069,-0.278908575,0.001638396,153.7274267,-0.228311356,0.001757666,379.95841,1.16E-14,0.353059192,8.41E-05,2.29E-08,4.86E-15,0.365159235,9.02E-05,2.68E-08,42.294,83,47.455,76,192.9738054,181.563136
UC4D263001EE00A5002+01AA05914+5,108.0327589,0.347148803,0.001762089,157.2387676,0.038342996,0.00172888,366.912715,-3.25E-15,0.353282976,8.33E-05,2.40E-08,2.76E-15,0.349898203,7.98E-05,2.13E-08,42.294,87,42.294,85,183.1984728,174.5894057
UC4D263001EH00A5002+01AA05917+5,144.2902838,0.208566824,0.001696348,175.2364592,-0.028936339,0.001612208,377.81809,5.62E-15,0.366078818,9.05E-05,2.53E-08,6.52E-15,0.345805325,8.18E-05,2.22E-08,42.294,88,42.294,83,169.12941,185.0008713
UC4D263001WE00A5002+01AA02214+5,125.6646946,-0.206808066,0.001655604,182.0465619,-0.194077053,0.001602137,375.966305,7.05E-15,0.364766424,9.27E-05,2.81E-08,-3.30E-15,0.360094582,9.36E-05,2.93E-08,39.928,89,42.294,81,182.6019128,195.1942287
UC4D263001WG00A5002+01AA02216+5,119.8427577,-0.22387688,0.001672704,132.0512821,-0.223749674,0.00171116,382.55646,-2.01E-14,0.361125387,8.75E-05,2.36E-08,1.47E-15,0.357707189,8.59E-05,2.44E-08,42.294,85,44.8,79,188.3013731,181.5153005
UC4D263001DT00A5002+01AA03725+5,134.5100525,-0.144226433,0.00162112,152.3417461,0.048506532,0.001709139,373.739145,-6.66E-16,0.352603039,8.64E-05,2.72E-08,8.85E-15,0.362590936,9.02E-05,2.94E-08,42.294,83,42.294,84,195.0384689,177.0493529
UC4D263001DY00A5002+01AA03730+5,188.0416986,-0.085105671,0.001659999,116.803145,-0.045649081,0.001710738,378.83742,6.91E-15,0.370793687,9.32E-05,2.65E-08,-1.32E-14,0.363832945,9.07E-05,2.70E-08,39.928,88,42.294,81,178.8906936,178.3304668
UC4D263001W500A5002+01AA02205+5,154.4826539,-0.080012573,0.001656039,152.4668157,-0.20278667,0.00170929,375.617905,1.03E-14,0.354244857,8.70E-05,2.43E-08,-8.69E-15,0.359521843,9.22E-05,2.86E-08,47.455,75,44.8,80,189.9756803,186.1843846
UC4D263001W700A5002+01AA02207+5,170.2099793,-0.341761781,0.001700926,169.9307895,-0.103908943,0.001622834,377.085605,-1.07E-14,0.362538046,8.88E-05,2.49E-08,5.97E-15,0.355443344,8.80E-05,2.85E-08,42.294,85,42.294,83,185.9165276,187.4963417
UC4D263001P700A5002+01AA04925+5,184.1093709,-0.13814499,0.001612605,175.3887515,0.002510716,0.001586992,375.80127,-2.30E-14,0.374492021,9.81E-05,3.15E-08,4.30E-15,0.359790861,8.97E-05,2.73E-08,42.294,84,42.294,80,175.9418003,181.5190522
UC4D263001PA00A5002+01AA04928+5,122.1038419,-0.247653079,0.001629511,178.9781222,-0.055301128,0.001703459,381.048785,-7.05E-15,0.35746677,8.59E-05,2.34E-08,8.05E-15,0.371512933,9.59E-05,2.97E-08,39.928,86,44.8,79,180.6162055,184.5311003
UC4D263001AP00A5002+01AA01115+5,152.0828871,-0.042498232,0.001845969,97.65332274,-0.007657035,0.001638188,373.66836,9.66E-15,0.367630367,9.22E-05,2.97E-08,-1.30E-14,0.344295524,8.26E-05,2.62E-08,42.294,87,39.928,86,171.9830132,176.6767329
UC4D263001AS00A5002+01AA01118+5,143.468652,-0.097065029,0.001704566,118.5530818,-0.163327585,0.001722944,379.0215,1.07E-14,0.355878534,8.52E-05,2.28E-08,2.04E-14,0.354842297,8.67E-05,2.44E-08,39.928,90,44.8,80,184.5625009,180.0614822
UC4D263001R500A5002+01AA10027+5,122.522155,-0.154015218,0.00174162,158.5247895,-0.121660226,0.001696065,383.482905,-8.60E-16,0.357973394,8.66E-05,2.41E-08,-5.58E-15,0.351694408,8.40E-05,2.44E-08,44.8,81,44.8,79,188.5455113,186.8433864
UC4D263001VX00A5002+01AA02429+5,139.6716493,-0.072501151,0.001630983,72.96690097,-0.092121545,0.001659774,381.81234,1.14E-14,0.377449844,9.79E-05,3.03E-08,1.04E-14,0.352950942,8.98E-05,2.76E-08,42.294,84,44.8,75,176.1146041,183.5697717
UC4D2630013100A5002+01AA08711+5,229.8879642,-0.047438296,0.001725165,122.3911015,0.01005441,0.001745578,380.73035,2.23E-14,0.357495153,8.85E-05,2.67E-08,-1.09E-14,0.337281913,8.35E-05,2.64E-08,42.294,89,42.294,83,181.7823275,190.8022981
UC4D263001VW00A5002+01AA02428+5,164.3303963,-0.133335657,0.001713258,179.6160622,-0.130227209,0.001699928,380.21906,7.47E-15,0.35660128,8.64E-05,2.34E-08,-7.44E-15,0.348114212,8.17E-05,2.38E-08,44.8,82,44.8,79,193.242808,189.4304074
UC4D263001CU00A5002+01AA02124+5,79.25190541,-0.18214967,0.001834237,204.9700942,-0.069427386,0.001628586,379.683655,4.11E-15,0.368276055,9.04E-05,2.55E-08,-4.86E-15,0.346025865,8.09E-05,2.30E-08,42.294,87,44.8,77,176.0668587,192.1103509
UC4D263001FQ00A5002+01AA10226+5,123.2083233,0.071405835,0.001667471,178.4637669,-0.025227963,0.001637035,377.566605,2.28E-15,0.362292253,9.07E-05,2.78E-08,1.91E-14,0.363333472,9.26E-05,2.67E-08,42.294,83,42.294,82,177.573412,186.2481691
UC4D263001FT00A5002+01AA10229+5,135.3423379,-0.162602896,0.001742948,175.5197927,-0.087210811,0.001673203,380.829085,5.55E-16,0.362676836,8.66E-05,2.42E-08,-2.59E-14,0.351506328,8.17E-05,2.51E-08,42.294,86,44.8,78,181.0345659,178.9406618
UC4D263001FV00A5002+01AA10231+5,174.1052758,-0.157740724,0.001625619,155.5695651,-0.076920644,0.001723575,380.462745,1.00E-14,0.358310718,8.68E-05,2.38E-08,1.55E-15,0.355062725,8.64E-05,2.46E-08,42.294,87,44.8,80,188.0142861,191.5823732
UC4D263001QX00A5002+01AA10019+5,122.1888911,0.107025083,0.001764212,90.34265474,-0.028562584,0.00174094,375.52177,-1.05E-14,0.362900566,8.86E-05,2.49E-08,-7.49E-16,0.342797135,7.94E-05,2.11E-08,44.8,84,44.8,79,183.6612188,184.5170985
UC4D263001VY00A5002+01AA02430+5,142.3921128,-0.051008523,0.001699331,202.5987759,-0.01577686,0.0016358,381.26244,2.69E-15,0.360417398,8.70E-05,2.53E-08,5.33E-15,0.354180875,8.28E-05,2.49E-08,42.294,85,44.8,78,186.4164362,176.8962676
UC4D263001AQ00A5002+01AA01116+5,165.4005426,-0.000695928,0.001689385,183.1148107,0.068189334,0.001528826,372.550425,3.72E-15,0.371014186,9.53E-05,3.04E-08,2.00E-15,0.344573162,8.73E-05,2.71E-08,44.8,82,42.294,80,175.9197374,184.5474028
UC4D263001AT00A5002+01AA01119+5,133.7444597,-0.134100403,0.001681411,169.5408125,0.024996656,0.001613323,377.499265,-1.45E-14,0.367036011,9.11E-05,2.54E-08,1.42E-14,0.358265036,8.73E-05,2.62E-08,39.928,90,44.8,78,190.8322105,185.339299
UC4D2630013000A5002+01AA08710+5,142.2645001,-0.111658632,0.00174163,233.3797431,-0.123244794,0.001633169,380.33905,3.39E-15,0.361212427,9.13E-05,2.83E-08,1.96E-14,0.34666545,8.28E-05,2.41E-08,44.8,82,42.294,83,186.8295969,183.0534949
UC4D263001L500A5002+01AA08017+5,128.241634,-0.083926953,0.001726171,150.9536636,-0.098609205,0.001685184,375.17636,-2.03E-15,0.364284584,9.02E-05,2.53E-08,-3.66E-15,0.359261475,8.76E-05,2.52E-08,39.928,89,42.294,82,183.9282709,186.4037114
UC4D263001Y300A5002+01AA05707+5,166.3107812,-0.451537854,0.001651479,104.9367681,-0.208620271,0.001711476,379.76172,-1.54E-14,0.36376651,9.18E-05,2.70E-08,-1.17E-14,0.35790352,9.27E-05,2.89E-08,42.294,85,44.8,78,188.5256074,196.563756
UC4D263001Y800A5002+01AA05712+5,137.0508834,-0.269241987,0.001629227,155.1775907,-0.221495058,0.001567325,371.524075,-1.42E-14,0.383411345,9.87E-05,2.91E-08,-5.75E-15,0.359385591,8.81E-05,2.72E-08,39.928,89,42.294,79,177.5919625,185.1869557
UC4D263001CR00A5002+01AA02121+5,131.8026111,0.014976235,0.001639028,145.5660047,-0.10683041,0.001598546,380.5373,-1.57E-14,0.369625003,9.45E-05,2.70E-08,-1.54E-14,0.351296495,8.52E-05,2.36E-08,42.294,86,42.294,81,183.8421169,180.9494516
UC4D263001FS00A5002+01AA10228+5,169.786637,0.053324782,0.001614575,165.9089136,-0.014788157,0.001707689,380.173885,-7.33E-15,0.355928165,8.59E-05,2.37E-08,1.68E-14,0.355848412,8.68E-05,2.47E-08,42.294,85,44.8,80,184.9571097,183.3799325
UC4D263001QV00A5002+01AA10017+5,120.7539218,-0.207721175,0.001676919,160.2122963,0.000276203,0.001619208,383.928155,-7.19E-15,0.361744837,9.13E-05,2.71E-08,-7.61E-15,0.349673928,8.71E-05,2.62E-08,42.294,86,42.294,82,185.9756684,192.8144164
UC4D263001W000A5002+01AA02432+5,135.2712141,0.00865127,0.001693263,131.1411053,-0.136201205,0.001704802,378.86485,-8.13E-15,0.357169026,8.54E-05,2.40E-08,-1.28E-15,0.348894666,8.12E-05,2.31E-08,44.8,82,44.8,79,179.8651596,182.9862258
UC4D263001QZ00A5002+01AA10021+5,100.9451485,-0.160768322,0.001679706,111.9041305,-0.229215734,0.001702757,380.54016,2.03E-15,0.354773954,8.68E-05,2.46E-08,2.61E-15,0.362611647,8.97E-05,2.79E-08,39.928,89,44.8,80,190.4988239,178.3470879
UC4D263001R100A5002+01AA10023+5,161.0175305,-0.128511003,0.001660647,195.9655004,-0.234580459,0.001662926,382.82413,4.75E-15,0.364809831,9.11E-05,2.54E-08,-9.38E-15,0.36005944,8.85E-05,2.54E-08,42.294,84,42.294,82,186.0521189,184.636977
UC4D263001CZ00A5002+01AA02129+5,149.2251344,0.088139148,0.001705159,123.6605358,-0.041927408,0.001720851,378.504165,-7.77E-16,0.353960727,8.61E-05,2.47E-08,9.02E-15,0.352939186,8.86E-05,2.64E-08,42.294,85,44.8,80,175.2473625,179.3693712
UC4D263001L300A5002+01AA08015+5,154.0028951,-0.223590334,0.001652585,179.8150985,-0.006127377,0.001671391,383.990035,-1.78E-14,0.357476149,8.67E-05,2.46E-08,-3.44E-15,0.353347191,8.47E-05,2.58E-08,44.8,81,42.294,84,191.8955026,181.9109113
UC4D263001VU00A5002+01AA02426+5,140.4047809,-0.171618729,0.001751235,161.65299,-0.113400545,0.001592043,381.186,1.28E-14,0.38150126,9.61E-05,2.69E-08,-4.77E-15,0.355021523,8.08E-05,2.05E-08,42.294,85,42.294,79,177.9022856,180.9971808
UC4D263001Y500A5002+01AA05709+5,117.8920536,-0.35193919,0.001592463,145.2615553,-0.292852729,0.001643012,378.79218,-4.41E-15,0.373291548,9.44E-05,2.59E-08,-3.33E-15,0.365387876,9.14E-05,2.54E-08,39.928,88,44.8,77,181.7739199,193.9765698
UC4D263001CS00A5002+01AA02122+5,108.421843,0.040003086,0.001676494,141.3268003,-0.041064718,0.001584664,373.841975,1.30E-14,0.377589612,9.76E-05,2.99E-08,-2.11E-14,0.364079412,9.36E-05,2.75E-08,39.928,88,42.294,79,159.1041806,177.1276263
UC4D263001FR00A5002+01AA10227+5,103.2727887,-0.199139897,0.001696823,206.7109968,-0.121047333,0.001633561,375.65203,8.80E-15,0.357184553,8.59E-05,2.41E-08,-6.74E-15,0.352486823,8.42E-05,2.47E-08,42.294,86,44.8,79,185.5530203,188.4898574
UC4D263001QW00A5002+01AA10018+5,209.8142568,-0.135248015,0.00163551,200.3747241,-0.123982157,0.001602156,385.65293,1.81E-14,0.365252915,9.12E-05,2.58E-08,4.25E-15,0.345209685,8.11E-05,2.33E-08,42.294,88,42.294,82,183.1554118,191.9398393
